Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,CeeDee Lamb,12,14,158,13.2,26,4,2,1,12,0,0,1,41.0,41.0,100.0%,DAL,8,2023
2,DeAndre Hopkins,4,6,128,32.0,61,2,3,0,0,0,0,1,34.8,34.8,80.6%,TEN,8,2023
3,A.J. Brown,8,8,130,16.3,25,3,2,0,0,0,0,1,33.0,33.0,100.0%,PHI,8,2023
4,Tyreek Hill,8,13,112,14.0,42,2,1,0,0,0,0,1,25.2,25.2,100.0%,MIA,8,2023
5,Ja'Marr Chase,10,12,100,10.0,20,1,1,2,-8,0,0,1,25.2,25.2,100.0%,CIN,8,2023
6,Jaylen Waddle,7,12,121,17.3,31,2,1,0,0,0,0,1,25.1,25.1,97.7%,MIA,8,2023
7,Jahan Dotson,8,10,108,13.5,23,2,1,0,0,0,0,1,24.8,24.8,14.0%,PHI,8,2023
8,Rashid Shaheed,3,3,153,51.0,58,3,1,0,0,0,0,1,24.3,24.3,49.9%,NO,8,2023
9,Gabe Davis,9,12,87,9.7,16,0,1,0,0,0,0,1,23.7,23.7,42.9%,JAC,8,2023
10,DeVonta Smith,7,7,99,14.1,38,1,1,0,0,0,0,1,22.9,22.9,98.0%,PHI,8,2023
11,Jamison Crowder,7,7,95,13.6,26,1,1,0,0,0,0,1,22.5,22.5,0.1%,WAS,8,2023
12,Tyler Lockett,8,9,81,10.1,17,0,1,0,0,0,0,1,22.1,22.1,67.6%,SEA,8,2023
13,Jordan Addison,7,8,82,11.7,20,2,1,1,2,0,0,1,21.4,21.4,83.3%,MIN,8,2023
14,Michael Pittman Jr.,8,13,40,5.0,10,0,1,0,0,0,0,1,18.0,18.0,98.6%,IND,8,2023
15,K.J. Osborn,8,10,99,12.4,32,2,0,0,0,0,0,1,17.9,17.9,0.6%,NE,8,2023
16,Chris Godwin,5,7,54,10.8,31,1,1,1,14,0,0,1,17.8,17.8,92.8%,TB,8,2023
17,Garrett Wilson,7,13,100,14.3,29,1,0,1,6,0,0,1,17.6,17.6,99.9%,NYJ,8,2023
18,Terry McLaurin,5,12,63,12.6,26,1,1,0,0,0,0,1,17.3,17.3,93.6%,WAS,8,2023
19,Amon-Ra St. Brown,6,9,108,18.0,44,2,0,0,0,0,0,1,16.8,16.8,100.0%,DET,8,2023
20,Diontae Johnson,8,14,85,10.6,16,0,0,0,0,0,0,1,16.5,16.5,90.7%,CAR,8,2023
21,Stefon Diggs,9,12,70,7.8,17,0,0,0,0,0,0,1,16.0,16.0,98.6%,HOU,8,2023
22,Brandon Aiyuk,5,9,109,21.8,31,3,0,0,0,0,0,1,15.9,15.9,99.4%,SF,8,2023
23,Marquise Brown,6,9,33,5.5,9,0,1,0,0,0,0,1,15.3,15.3,76.0%,KC,8,2023
24,Adam Thielen,8,11,72,9.0,31,1,0,0,0,0,0,1,15.2,15.2,46.2%,CAR,8,2023
25,Khalil Shakir,6,6,92,15.3,30,2,0,0,0,0,0,1,15.2,15.2,52.0%,BUF,8,2023
26,Keenan Allen,8,10,69,8.6,26,1,0,0,0,0,0,1,14.9,14.9,93.1%,CHI,8,2023
27,Amari Cooper,6,11,89,14.8,24,3,0,0,0,0,0,1,14.9,14.9,95.7%,CLE,8,2023
28,Calvin Ridley,6,10,83,13.8,27,2,0,0,0,0,0,1,14.3,14.3,94.1%,TEN,8,2023
29,Brandin Cooks,3,4,49,16.3,25,1,1,1,3,0,0,1,14.2,14.2,30.9%,DAL,8,2023
30,Josh Downs,7,9,72,10.3,17,0,0,0,0,0,0,1,14.2,14.2,19.5%,IND,8,2023
31,Tyler Boyd,3,3,40,13.3,22,1,1,1,6,0,0,1,13.6,13.6,5.3%,TEN,8,2023
32,Jerry Jeudy,2,6,50,25.0,39,1,1,0,0,0,0,1,13.0,13.0,57.0%,CLE,8,2023
33,Mike Evans,3,6,39,13.0,24,1,1,0,0,0,0,1,12.9,12.9,99.7%,TB,8,2023
34,Kendrick Bourne,3,4,36,12.0,24,1,1,0,0,0,0,1,12.6,12.6,4.6%,NE,8,2023
35,Jaxon Smith-Njigba,3,4,36,12.0,19,0,1,0,0,0,0,1,12.6,12.6,86.7%,SEA,8,2023
36,Jayden Reed,4,6,83,20.8,34,2,0,0,0,0,0,1,12.3,12.3,89.4%,GB,8,2023
37,Tee Higgins,5,6,69,13.8,33,1,0,0,0,0,0,1,11.9,11.9,95.7%,CIN,8,2023
38,Romeo Doubs,4,9,18,4.5,10,0,1,0,0,0,0,1,11.8,11.8,46.0%,GB,8,2023
39,DK Metcalf,5,14,67,13.4,43,1,0,0,0,0,0,1,11.7,11.7,99.1%,SEA,8,2023
40,Courtland Sutton,2,3,29,14.5,23,1,1,0,0,0,0,1,10.9,10.9,84.8%,DEN,8,2023
41,Michael Thomas,4,7,68,17.0,31,1,0,0,0,0,0,1,10.8,10.8,0.2%,FA,8,2023
42,Jake Bobo,2,2,23,11.5,15,0,0,1,3,1,0,1,10.6,10.6,0.3%,SEA,8,2023
43,KhaDarel Hodge,3,3,75,25.0,52,1,0,0,0,0,0,1,10.5,10.5,0.1%,ATL,8,2023
44,Drake London,5,7,55,11.0,21,1,0,0,0,0,0,1,10.5,10.5,99.2%,ATL,8,2023
45,Nick Westbrook-Ikhine,1,2,33,33.0,33,1,1,0,0,0,0,1,10.3,10.3,0.1%,TEN,8,2023
46,Jonathan Mingo,4,5,62,15.5,40,1,0,0,0,0,0,1,10.2,10.2,0.8%,CAR,8,2023
47,Quentin Johnston,5,6,50,10.0,18,0,0,0,0,0,0,1,10.0,10.0,6.2%,LAC,8,2023
48,Michael Wilson,4,6,58,14.5,29,1,0,0,0,0,0,1,9.8,9.8,15.4%,ARI,8,2023
49,Rashee Rice,4,5,56,14.0,39,1,0,0,0,0,0,1,9.6,9.6,94.5%,KC,8,2023
50,Chris Olave,5,9,46,9.2,15,0,0,0,0,0,0,1,9.6,9.6,99.3%,NO,8,2023
