Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Chandler Jones,5,0,4.0,0,0,1,1,0,1,39.0,39.0,0.1%,FA,7,2019
2,Anthony Hitchens,5,1,2.0,0,0,1,0,0,1,22.8,22.8,1.0%,FA,7,2019
3,Blake Martinez,8,8,0.0,0,0,1,0,0,1,22.0,22.0,0.0%,FA,7,2019
4,Deion Jones,8,3,0.0,0,0,0,0,0,1,21.8,21.8,0.1%,FA,7,2019
5,Bobby Wagner,7,6,0.0,1,0,1,0,0,1,20.5,20.5,61.2%,WAS,7,2019
6,Cory Littleton,3,0,1.0,1,1,0,0,0,1,20.0,20.0,0.0%,FA,7,2019
7,Reggie Ragland,2,0,1.0,0,0,0,1,1,1,19.5,19.5,0.0%,FA,7,2019
8,Shaquille Leonard,7,3,0.0,1,1,0,0,0,1,19.3,19.3,0.2%,FA,7,2019
9,Eric Kendricks,6,6,0.0,2,0,0,0,0,1,19.0,19.0,11.7%,DAL,7,2019
10,L.J. Fort,5,1,1.0,0,0,0,0,0,1,17.3,17.3,0.0%,FA,7,2019
11,Rashaan Evans,8,2,0.0,0,0,0,0,0,1,16.0,16.0,0.1%,FA,7,2019
12,Terrell Suggs,2,3,1.0,0,0,1,0,0,1,15.8,15.8,0.0%,FA,7,2019
13,Benardrick McKinney,7,0,0.0,0,0,0,0,0,1,15.5,15.5,0.0%,FA,7,2019
14,Uchenna Nwosu,5,1,0.0,1,0,0,0,0,1,14.8,14.8,3.4%,SEA,7,2019
15,Jordan Hicks,4,3,0.0,1,1,0,0,0,1,14.8,14.8,9.4%,CLE,7,2019
16,Myles Jack,3,2,0.0,2,1,0,0,0,1,14.0,14.0,0.1%,FA,7,2019
17,Jaylon Smith,4,3,0.0,1,0,1,0,0,1,13.8,13.8,0.0%,FA,7,2019
18,Nate Gerry,7,4,0.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,7,2019
19,Todd Davis,6,2,0.0,0,0,0,0,0,1,13.0,13.0,0.0%,FA,7,2019
20,Denzel Perryman,6,2,0.0,0,0,0,0,0,1,13.0,13.0,3.9%,LAC,7,2019
21,Danny Trevathan,7,3,0.0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,7,2019
22,Lorenzo Alexander,5,5,0.0,1,0,0,0,0,1,12.8,12.8,3.0%,FA,7,2019
23,Vince Biegel,3,2,1.0,0,0,0,0,0,1,12.5,12.5,0.0%,FA,7,2019
24,Tremaine Edmunds,5,3,0.0,0,0,0,0,0,1,12.3,12.3,17.8%,CHI,7,2019
25,Khalil Mack,8,0,0.0,0,0,0,0,0,1,12.0,12.0,36.9%,LAC,7,2019
26,K.J. Wright,4,4,0.0,2,0,0,0,0,1,12.0,12.0,0.0%,FA,7,2019
27,Jon Bostic,5,2,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,7,2019
28,Sean Lee,6,1,0.0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,7,2019
29,John Simon,1,2,1.0,0,0,1,0,0,1,11.0,11.0,0.0%,FA,7,2019
30,Kwon Alexander,4,1,0.0,0,0,1,0,0,1,10.8,10.8,0.1%,FA,7,2019
31,Alec Ogletree,3,5,0.0,0,0,0,0,0,1,10.8,10.8,2.0%,FA,7,2019
32,Josh Bynes,3,5,0.0,0,0,0,0,0,1,10.8,10.8,0.0%,FA,7,2019
33,Wesley Woodyard,3,3,0.0,0,0,1,0,0,1,10.8,10.8,0.0%,FA,7,2019
34,Blake Cashman,6,2,0.0,0,0,0,0,0,1,10.5,10.5,5.1%,MIN,7,2019
35,Roquan Smith,6,0,0.0,1,0,0,0,0,1,10.5,10.5,88.7%,BAL,7,2019
36,Robert Quinn,1,1,1.0,1,0,0,0,0,1,10.3,10.3,2.0%,FA,7,2019
37,Thomas Davis Sr.,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,7,2019
38,Raekwon McMillan,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.1%,NE,7,2019
39,Tahir Whitehead,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,7,2019
40,Zach Cunningham,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.1%,FA,7,2019
41,Whitney Mercilus,1,3,0.5,0,0,0,1,0,1,9.8,9.8,0.2%,FA,7,2019
42,Nick Vigil,4,5,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,DAL,7,2019
43,Brandon Copeland,3,3,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,7,2019
44,Kyle Van Noy,2,3,0.0,0,0,0,1,0,1,9.3,9.3,2.9%,BAL,7,2019
