Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,T.J. Hockenson,11,15,134,12.2,28,3,1,0,0,0,0,1,30.4,30.4,76.0%,MIN,10,2023
2,Trey McBride,8,9,131,16.4,33,2,0,0,0,0,0,1,21.1,21.1,98.8%,ARI,10,2023
3,George Kittle,3,4,116,38.7,66,3,1,0,0,0,0,1,20.6,20.6,99.1%,SF,10,2023
4,Dalton Kincaid,5,6,51,10.2,22,1,1,0,0,0,0,1,16.1,16.1,97.7%,BUF,10,2023
5,Tyler Conklin,7,7,70,10.0,27,1,0,0,0,0,0,1,14.0,14.0,29.0%,NYJ,10,2023
6,Jake Ferguson,4,7,26,6.5,16,0,1,0,0,0,0,1,12.6,12.6,93.8%,DAL,10,2023
7,David Njoku,6,9,58,9.7,23,1,0,0,0,0,0,1,11.8,11.8,93.2%,CLE,10,2023
8,Dalton Schultz,4,6,71,17.8,25,2,0,0,0,0,0,1,11.1,11.1,79.8%,HOU,10,2023
9,Michael Mayer,3,5,19,6.3,7,0,1,0,0,0,0,1,10.9,10.9,1.4%,LV,10,2023
10,Brock Wright,2,3,23,11.5,25,1,1,0,0,0,0,1,10.3,10.3,0.1%,DET,10,2023
11,Cole Kmet,5,7,45,9.0,14,0,0,1,1,0,0,1,9.6,9.6,56.2%,CHI,10,2023
12,Tanner Hudson,6,7,33,5.5,13,0,0,0,0,0,0,1,9.3,9.3,0.1%,CIN,10,2023
13,Logan Thomas,5,5,40,8.0,17,0,0,0,0,0,0,1,9.0,9.0,0.1%,FA,10,2023
14,Luke Musgrave,2,4,64,32.0,36,2,0,0,0,0,0,1,8.4,8.4,34.8%,GB,10,2023
15,Sam LaPorta,4,5,40,10.0,19,0,0,0,0,0,0,1,8.0,8.0,99.9%,DET,10,2023
16,Mark Andrews,2,4,44,22.0,36,1,0,0,0,0,0,1,6.4,6.4,99.8%,BAL,10,2023
17,Connor Heyward,3,4,32,10.7,13,0,0,0,0,0,0,1,6.2,6.2,0.1%,PIT,10,2023
18,Kyle Pitts,3,5,30,10.0,17,0,0,0,0,0,0,1,6.0,6.0,97.2%,ATL,10,2023
19,Chigoziem Okonkwo,3,6,27,9.0,15,0,0,0,0,0,0,1,5.7,5.7,15.7%,TEN,10,2023
20,Daniel Bellinger,2,3,34,17.0,26,1,0,0,0,0,0,1,5.4,5.4,0.3%,NYG,10,2023
21,Evan Engram,4,7,12,3.0,6,0,0,0,0,0,0,1,5.2,5.2,97.1%,JAC,10,2023
22,John Bates,3,3,21,7.0,12,0,0,0,0,0,0,1,5.1,5.1,0.0%,WAS,10,2023
23,Hunter Henry,3,5,21,7.0,11,0,0,0,0,0,0,1,5.1,5.1,19.0%,NE,10,2023
24,Tommy Tremble,3,3,16,5.3,11,0,0,0,0,0,0,1,4.6,4.6,0.1%,CAR,10,2023
25,Taysom Hill,2,4,17,8.5,11,0,0,1,6,0,0,1,4.3,4.3,45.9%,NO,10,2023
26,Mike Gesicki,2,3,22,11.0,11,0,0,0,0,0,0,1,4.2,4.2,3.0%,CIN,10,2023
27,Will Dissly,2,2,22,11.0,16,0,0,0,0,0,0,1,4.2,4.2,0.6%,LAC,10,2023
28,Donald Parham Jr.,2,2,18,9.0,16,0,0,0,0,0,0,1,3.8,3.8,0.0%,DEN,10,2023
29,Josh Whyle,2,5,16,8.0,10,0,0,0,0,0,0,1,3.6,3.6,0.0%,TEN,10,2023
30,Adam Trautman,2,2,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,0.1%,DEN,10,2023
