Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
41,Deon Yelder,2,6,6,3.0,8,0,0,0,0,0,0,1,2.6,2.6,0.0%,FA,17,2020
42,Kaden Smith,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,FA,17,2020
43,Jimmy Graham,2,2,5,2.5,3,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,17,2020
44,Luke Stocker,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,17,2020
45,Cameron Brate,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,2.0%,FA,17,2020
46,Levine Toilolo,1,1,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,FA,17,2020
47,James O'Shaughnessy,1,1,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,FA,17,2020
48,Tyler Eifert,1,2,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,FA,17,2020
49,Jordan Akins,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.1%,CLE,17,2020
50,Marcedes Lewis,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,CHI,17,2020
51,Eric Saubert,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,SF,17,2020
52,Jonnu Smith,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,5.5%,MIA,17,2020
53,Foster Moreau,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,NO,17,2020
54,Dalton Keene,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,HOU,17,2020
55,Jacob Hollister,1,3,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,17,2020
56,Adam Trautman,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.1%,DEN,17,2020
57,Juwan Johnson,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,7.8%,NO,17,2020
58,Charlie Woerner,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,ATL,17,2020
59,Jesse James,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,17,2020
60,Ian Thomas,1,3,-1,-1.0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%,CAR,17,2020
61,Matt Sokol,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
62,Trevon Wesco,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
63,Caleb Wilson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
64,Nate Becker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
65,Kahale Warring,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
66,Andrew Beck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,17,2020
67,Stephen Carlson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,17,2020
68,Hale Hentges,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
69,Brycen Hopkins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
70,Rashod Berry,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
71,Hunter Bryant,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
72,Colby Parkinson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,3.1%,LAR,17,2020
73,Tommy Stevens,0,0,0,0.0,0,0,0,4,24,0,0,1,0.0,0.0,0.0%,FA,17,2020
74,Sean McKeon,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,17,2020
75,Tyler Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,17,2020
76,Derek Carrier,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
77,Lee Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
78,Trey Burton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
79,Jordan Matthews,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,17,2020
80,Ryan Griffin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
81,Demetrius Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
82,Jason Witten,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
83,Clark Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
84,Jeremy Sprinkle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
85,Antony Auclair,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
86,Mason Schreck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
87,Mo Alie-Cox,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,17,2020
88,Darrell Daniels,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
89,Johnny Mundt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,3.5%,MIN,17,2020
90,J.P. Holtz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
91,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,17,2020
92,Garrett Griffin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
93,Kevin Rader,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,17,2020
94,N'Keal Harry,2,2,17,8.5,10,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,17,2020
95,Jaeden Graham,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
96,Nick Keizer,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
97,Taysom Hill,1,1,5,5.0,5,0,0,7,41,1,0,1,0.0,0.0,45.9%,NO,17,2020
98,Colin Thompson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
99,Marcus Baugh,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
100,Darren Fells,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
101,Maxx Williams,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
102,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,17,2020
103,Blake Bell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
104,MyCole Pruitt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,17,2020
105,James Winchester,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,17,2020
106,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,17,2020
107,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,17,2020
108,Andrew DePaola,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,17,2020
109,Nick Vannett,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,17,2020
110,Seth DeValve,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
111,Geoff Swaim,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2020
112,Eric Tomlinson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,LAC,17,2020
