Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,A.J. Klein,10,4,1.5,1,0,0,0,0,1,33.0,33.0,0.0%,FA,12,2020
2,Tyrell Adams,14,3,0.0,1,0,2,0,0,1,32.8,32.8,0.0%,FA,12,2020
3,Shaquille Leonard,9,5,1.0,1,0,0,0,0,1,25.3,25.3,0.2%,FA,12,2020
4,Eric Kendricks,6,6,0.0,1,1,0,0,0,1,25.0,25.0,11.7%,DAL,12,2020
5,T.J. Watt,4,2,2.0,0,0,0,0,0,1,23.0,23.0,77.7%,PIT,12,2020
6,Troy Reeder,12,3,0.0,0,0,0,0,0,1,22.8,22.8,0.4%,LAR,12,2020
7,Neville Hewitt,3,3,1.0,0,0,1,1,0,1,21.3,21.3,0.0%,HOU,12,2020
8,Nicholas Morrow,10,0,0.0,2,0,0,0,0,1,20.5,20.5,4.0%,BUF,12,2020
9,Preston Smith,2,1,1.0,0,0,0,1,1,1,20.3,20.3,1.4%,GB,12,2020
10,Nate Hall,3,1,2.0,0,0,1,0,0,1,19.8,19.8,0.0%,FA,12,2020
11,Deion Jones,3,2,0.0,1,1,0,0,1,1,18.5,18.5,0.1%,FA,12,2020
12,Alexander Johnson,7,1,0.0,0,0,1,0,0,1,17.8,17.8,0.0%,FA,12,2020
13,K.J. Wright,4,1,1.0,1,0,0,0,0,1,17.3,17.3,0.0%,FA,12,2020
14,Cole Holcomb,6,4,0.5,0,0,0,0,0,1,16.5,16.5,1.7%,PIT,12,2020
15,De'Vondre Campbell Sr.,4,2,1.0,0,0,0,0,0,1,16.5,16.5,2.1%,SF,12,2020
16,Nick Kwiatkoski,4,2,1.0,0,0,0,0,0,1,16.5,16.5,0.0%,FA,12,2020
17,Nick Vigil,6,2,0.0,1,0,1,0,0,1,16.0,16.0,0.0%,DAL,12,2020
18,Devin White,9,3,0.0,0,0,0,0,0,1,15.8,15.8,7.4%,PHI,12,2020
19,Germaine Pratt,6,2,0.0,0,0,0,0,0,1,15.5,15.5,5.1%,CIN,12,2020
20,Joe Schobert,7,1,0.0,0,0,1,0,0,1,15.3,15.3,0.0%,FA,12,2020
21,Josh Bynes,6,1,0.0,2,0,0,0,0,1,15.3,15.3,0.0%,FA,12,2020
22,Ja'Whaun Bentley,6,8,0.0,0,0,0,0,0,1,15.0,15.0,6.5%,NE,12,2020
23,Foyesade Oluokun,4,0,1.0,0,0,1,0,0,1,14.0,14.0,93.6%,JAC,12,2020
24,Danny Trevathan,8,2,0.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,12,2020
25,Markus Golden,2,1,0.0,1,1,0,0,0,1,12.8,12.8,0.1%,FA,12,2020
26,Demario Davis,7,3,0.0,0,0,0,0,0,1,12.8,12.8,10.9%,NO,12,2020
27,Bud Dupree,5,0,0.0,0,0,0,0,0,1,12.5,12.5,0.1%,LAC,12,2020
28,Shaquil Barrett,3,0,1.0,0,0,1,0,0,1,12.5,12.5,0.4%,FA,12,2020
29,Kyle Van Noy,3,2,1.0,0,0,0,0,0,1,12.5,12.5,2.9%,BAL,12,2020
30,Harvey Langi,3,5,0.0,0,0,0,1,0,1,12.3,12.3,0.0%,FA,12,2020
31,Jamie Collins Sr.,4,1,0.0,1,0,1,0,0,1,12.3,12.3,0.0%,FA,12,2020
32,Tremaine Edmunds,3,8,0.0,1,0,0,0,0,1,12.0,12.0,17.8%,CHI,12,2020
33,Isaiah Simmons,3,1,1.0,0,0,0,0,0,1,11.8,11.8,5.6%,NYG,12,2020
34,Bradley Chubb,1,5,1.0,0,0,0,0,0,1,11.8,11.8,3.8%,MIA,12,2020
35,Jermaine Carter Jr.,4,4,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,12,2020
36,Myles Jack,3,6,0.0,0,0,0,0,0,1,11.5,11.5,0.1%,FA,12,2020
37,Zach Cunningham,6,3,0.0,0,0,0,0,0,1,11.3,11.3,0.1%,FA,12,2020
38,Jordan Hicks,6,1,0.0,1,0,0,0,0,1,11.3,11.3,9.4%,CLE,12,2020
39,Leighton Vander Esch,4,3,0.0,0,0,0,0,0,1,10.8,10.8,1.1%,FA,12,2020
40,Dre Greenlaw,5,1,0.0,0,0,0,0,0,1,10.8,10.8,4.3%,SF,12,2020
41,T.J. Edwards,5,1,0.0,0,0,0,0,0,1,10.8,10.8,81.1%,CHI,12,2020
42,Terez Hall,6,2,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,12,2020
43,Jordan Jenkins,1,4,0.5,0,0,1,0,0,1,10.5,10.5,0.0%,FA,12,2020
44,Lavonte David,6,2,0.0,0,0,0,0,0,1,10.5,10.5,54.3%,TB,12,2020
45,Jaylon Smith,1,3,0.0,1,1,0,0,0,1,10.3,10.3,0.0%,FA,12,2020
46,Za'Darius Smith,1,1,1.0,0,0,1,0,0,1,10.3,10.3,0.8%,CLE,12,2020
47,Anthony Hitchens,3,4,0.0,0,0,0,0,0,1,10.0,10.0,1.0%,FA,12,2020
48,Eric Wilson,4,5,0.0,0,0,0,0,0,1,9.8,9.8,0.3%,GB,12,2020
49,B.J. Goodson,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.1%,FA,12,2020
50,Patrick Queen,5,3,0.0,0,0,0,0,0,1,9.8,9.8,36.8%,PIT,12,2020
