Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Zach Cunningham,11,4,1.0,0,0,0,0,0,1,26.0,26.0,0.1%,FA,2,2020
2,Micah Kiser,10,5,0.0,1,0,1,0,0,1,24.3,24.3,0.0%,FA,2,2020
3,Kevin Pierre-Louis,10,6,0.0,0,0,1,0,0,1,23.5,23.5,0.0%,FA,2,2020
4,Devin White,11,4,0.0,1,0,0,0,0,1,23.5,23.5,7.4%,PHI,2,2020
5,De'Vondre Campbell Sr.,8,2,0.0,2,0,0,0,0,1,21.5,21.5,2.1%,SF,2,2020
6,Jaylon Smith,8,6,0.0,1,0,0,0,0,1,20.5,20.5,0.0%,FA,2,2020
7,Foyesade Oluokun,5,1,0.0,0,0,3,0,0,1,20.3,20.3,93.6%,JAC,2,2020
8,T.J. Watt,3,1,2.5,0,0,0,0,0,1,20.3,20.3,77.7%,PIT,2,2020
9,Lavonte David,7,2,0.0,0,0,1,1,0,1,20.0,20.0,54.3%,TB,2,2020
10,Eric Kendricks,11,1,0.0,0,0,0,0,0,1,19.8,19.8,11.7%,DAL,2,2020
11,Eric Wilson,5,2,0.0,1,1,0,0,0,1,18.0,18.0,0.3%,GB,2,2020
12,Vince Williams,6,1,0.0,0,0,0,0,0,1,17.3,17.3,0.1%,FA,2,2020
13,Blake Martinez,6,2,1.0,0,0,0,0,0,1,17.0,17.0,0.0%,FA,2,2020
14,Nicholas Morrow,7,0,0.0,1,1,0,0,0,1,17.0,17.0,4.0%,BUF,2,2020
15,Jon Bostic,5,3,1.0,0,0,0,0,0,1,16.3,16.3,0.0%,FA,2,2020
16,Jordan Hicks,8,2,0.0,0,0,0,0,0,1,16.0,16.0,9.4%,CLE,2,2020
17,Joe Thomas,6,6,0.0,0,0,0,0,0,1,16.0,16.0,1.0%,FA,2,2020
18,Damien Wilson,7,4,0.0,0,0,0,0,0,1,16.0,16.0,0.1%,FA,2,2020
19,Fred Warner,9,3,0.0,0,0,0,0,0,1,15.8,15.8,85.1%,SF,2,2020
20,Christian Kirksey,9,3,0.0,0,0,0,0,0,1,15.8,15.8,0.1%,FA,2,2020
21,Jamie Collins Sr.,4,1,1.0,0,0,0,0,0,1,15.8,15.8,0.0%,FA,2,2020
22,Kyler Fackrell,4,0,1.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,2,2020
23,Tyrel Dodson,5,2,0.0,2,0,0,0,0,1,14.5,14.5,16.3%,SEA,2,2020
24,Khalil Mack,2,1,1.0,0,0,0,1,0,1,14.3,14.3,36.9%,LAC,2,2020
25,Demario Davis,5,3,0.0,1,0,0,0,0,1,13.8,13.8,10.9%,NO,2,2020
26,Kenneth Murray Jr.,6,4,0.0,1,0,0,0,0,1,13.5,13.5,6.0%,TEN,2,2020
27,Myles Jack,5,6,0.0,1,0,0,0,0,1,13.5,13.5,0.1%,FA,2,2020
28,Harold Landry III,2,3,0.0,2,1,0,0,0,1,13.3,13.3,12.1%,TEN,2,2020
29,Rashan Gary,2,2,1.5,0,0,0,0,0,1,13.0,13.0,4.5%,GB,2,2020
30,Roquan Smith,6,2,0.0,0,0,0,0,0,1,13.0,13.0,88.7%,BAL,2,2020
31,Devin Bush Jr.,6,1,0.0,2,0,0,0,0,1,12.8,12.8,0.4%,CLE,2,2020
32,Lorenzo Carter,4,0,1.0,0,0,0,0,0,1,12.5,12.5,0.2%,ATL,2,2020
33,Shaquille Leonard,5,1,0.0,1,0,0,0,0,1,12.3,12.3,0.2%,FA,2,2020
34,Anthony Hitchens,7,2,0.0,0,0,0,0,0,1,12.0,12.0,1.0%,FA,2,2020
35,Patrick Queen,7,2,0.0,0,0,0,0,0,1,12.0,12.0,36.8%,PIT,2,2020
36,Joe Schobert,6,4,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,2,2020
37,Za'Darius Smith,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.8%,CLE,2,2020
38,Jayon Brown,3,4,0.0,1,0,0,0,0,1,11.5,11.5,2.0%,FA,2,2020
39,Kyle Van Noy,4,0,0.0,1,0,1,0,0,1,11.5,11.5,2.9%,BAL,2,2020
40,Benardrick McKinney,3,7,0.0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,2,2020
41,Bobby Wagner,5,5,0.0,0,0,0,0,0,1,11.3,11.3,61.2%,WAS,2,2020
42,B.J. Goodson,6,1,0.0,1,0,0,0,0,1,11.3,11.3,0.1%,FA,2,2020
43,Tyus Bowser,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.1%,SEA,2,2020
44,Jordan Jenkins,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,2,2020
45,Devon Kennard,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,2,2020
46,Alexander Johnson,6,2,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,2,2020
47,Ben Niemann,5,4,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,DET,2,2020
48,Malcolm Smith,5,4,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,2,2020
49,Bud Dupree,1,1,1.0,0,0,1,0,0,1,10.3,10.3,0.1%,LAC,2,2020
50,L.J. Fort,0,0,0.0,0,0,0,1,1,1,10.0,10.0,0.0%,FA,2,2020
51,John Simon,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,2,2020
52,Rashaan Evans,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.1%,FA,2,2020
53,Barkevious Mingo,2,0,1.0,0,0,0,0,0,1,9.5,9.5,6.0%,FA,2,2020
54,Robert Quinn,1,0,1.0,0,0,1,0,0,1,9.5,9.5,2.0%,FA,2,2020
55,Kyzir White,5,2,0.0,0,0,0,0,0,1,9.0,9.0,18.1%,ARI,2,2020
56,Neville Hewitt,6,0,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,HOU,2,2020
57,Deion Jones,2,5,0.5,0,0,0,0,0,1,8.8,8.8,0.1%,FA,2,2020
58,Jarrad Davis,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,2,2020
59,Kenny Young,2,2,0.0,0,0,0,1,0,1,8.5,8.5,0.0%,FA,2,2020
60,T.J. Edwards,3,2,0.0,0,0,0,0,0,1,8.5,8.5,81.1%,CHI,2,2020
61,Kwon Alexander,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.1%,FA,2,2020
62,Josh Bynes,3,5,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,2,2020
63,Shilique Calhoun,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,2,2020
64,Alec Ogletree,2,0,0.0,0,0,0,0,0,1,8.0,8.0,2.0%,FA,2,2020
65,Nate Gerry,3,4,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,2,2020
66,Tahir Whitehead,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,2,2020
67,Porter Gustin,2,2,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,2,2020
68,Bradley Chubb,3,0,0.0,0,0,0,0,0,1,7.0,7.0,3.8%,MIA,2,2020
69,Jahlani Tavai,3,3,0.0,0,0,0,0,0,1,6.8,6.8,3.4%,NE,2,2020
70,A.J. Klein,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,2,2020
71,Mykal Walker,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.2%,WAS,2,2020
72,Christian Jones,3,1,0.0,1,0,0,0,0,1,6.8,6.8,0.0%,FA,2,2020
73,Sione Takitaki,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.3%,NE,2,2020
74,Josey Jewell,3,2,0.0,0,0,0,0,0,1,6.0,6.0,4.9%,CAR,2,2020
75,Brandon Copeland,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,2,2020
76,Shaquil Barrett,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.4%,FA,2,2020
77,Preston Smith,2,1,0.5,0,0,0,0,0,1,5.8,5.8,1.4%,GB,2,2020
78,L.J. Collier,1,0,0.0,1,0,0,0,0,1,5.5,5.5,2.6%,ARI,2,2020
79,Jerome Baker,1,5,0.0,0,0,0,0,0,1,5.3,5.3,2.8%,SEA,2,2020
80,K.J. Wright,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,2,2020
81,Malik Reed,2,0,0.0,1,0,0,0,0,1,4.5,4.5,0.0%,FA,2,2020
82,Ja'Whaun Bentley,1,4,0.0,0,0,0,0,0,1,4.5,4.5,6.5%,NE,2,2020
83,Andrew Van Ginkel,0,3,0.5,0,0,0,0,0,1,4.3,4.3,4.3%,MIN,2,2020
84,Chandler Jones,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.1%,FA,2,2020
85,Oshane Ximines,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,NE,2,2020
86,Leon Jacobs,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,2,2020
87,Aaron Brewer,0,0,0.0,0,0,0,1,0,1,4.0,4.0,0.0%,ARI,2,2020
88,Jeremiah Attaochu,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,2,2020
89,Alex Anzalone,0,5,0.0,0,0,0,0,0,1,3.8,3.8,24.8%,DET,2,2020
90,Bobby Okereke,2,1,0.0,0,0,0,0,0,1,3.8,3.8,86.0%,NYG,2,2020
91,Takk McKinley,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.1%,NYJ,2,2020
92,Cory Littleton,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,2,2020
93,Avery Williamson,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,2,2020
94,Shaun Dion Hamilton,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,2,2020
95,Ogbo Okoronkwo,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.2%,CLE,2,2020
96,Jacob Martin,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,CHI,2,2020
97,Krys Barnes,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.6%,ARI,2,2020
98,Danny Trevathan,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,2,2020
99,Shaq Thompson,1,1,0.0,0,0,0,0,0,1,2.3,2.3,7.4%,CAR,2,2020
100,Denzel Perryman,0,3,0.0,0,0,0,0,0,1,2.3,2.3,3.9%,LAC,2,2020
101,Germaine Pratt,1,1,0.0,0,0,0,0,0,1,2.3,2.3,5.1%,CIN,2,2020
102,Azeez Al-Shaair,1,1,0.0,0,0,0,0,0,1,2.3,2.3,40.2%,HOU,2,2020
103,Adarius Taylor,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,2,2020
104,Kyle Wilber,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,2,2020
105,Calvin Munson,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,2,2020
106,Brennan Scarlett,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,2,2020
107,Malik Harrison,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.2%,BAL,2,2020
108,Dre Greenlaw,1,0,0.0,0,0,0,0,0,1,1.5,1.5,4.3%,SF,2,2020
109,LaRoy Reynolds,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,2,2020
110,James Vaughters,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,2,2020
111,Anthony Walker Jr.,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.4%,MIA,2,2020
112,Marquis Haynes Sr.,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,2,2020
113,Leonard Floyd,0,1,0.0,0,0,0,0,0,1,0.8,0.8,2.1%,SF,2,2020
