Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
31,Gus Edwards,7,42,6.0,11,0,0,1,1,31,31.0,0,0,1,8.3,8.3,78.0%,LAC,10,2020
32,James Conner,13,36,2.8,16,0,0,2,2,12,6.0,0,0,1,6.8,6.8,94.4%,ARI,10,2020
33,Corey Clement,1,5,5.0,5,0,1,0,0,0,0.0,0,0,1,6.5,6.5,0.0%,FA,10,2020
34,Samaje Perine,7,48,6.9,15,0,0,1,1,7,7.0,0,0,1,6.5,6.5,2.1%,KC,10,2020
35,Jonathan Taylor,7,12,1.7,4,0,0,2,2,25,12.5,0,0,1,5.7,5.7,99.9%,IND,10,2020
36,Latavius Murray,9,57,6.3,18,0,0,0,0,0,0.0,0,0,1,5.7,5.7,0.0%,FA,10,2020
37,Jerick McKinnon,18,33,1.8,9,0,0,1,3,13,13.0,0,0,1,5.6,5.6,0.1%,FA,10,2020
38,Duke Johnson Jr.,14,54,3.9,23,1,0,0,1,0,0.0,0,0,1,5.4,5.4,0.0%,FA,10,2020
39,DeeJay Dallas,2,8,4.0,5,0,0,2,3,23,11.5,0,0,1,5.1,5.1,0.1%,ARI,10,2020
40,Leonard Fournette,8,19,2.4,14,0,0,2,3,11,5.5,0,0,1,5.0,5.0,2.1%,FA,10,2020
41,Mark Ingram II,5,5,1.0,5,0,0,2,2,24,12.0,0,0,1,4.9,4.9,0.1%,FA,10,2020
42,Travis Homer,0,0,0.0,0,0,0,3,3,19,6.3,0,0,1,4.9,4.9,0.0%,CHI,10,2020
43,Melvin Gordon III,11,46,4.2,11,0,0,0,2,0,0.0,0,0,1,4.6,4.6,0.0%,FA,10,2020
44,Royce Freeman,2,11,5.5,9,0,0,2,2,15,7.5,0,0,1,4.6,4.6,0.2%,FA,10,2020
45,Jeremy McNichols,3,26,8.7,16,0,0,1,1,8,8.0,0,0,1,4.4,4.4,0.1%,WAS,10,2020
46,Jakob Johnson,0,0,0.0,0,0,0,2,2,20,10.0,0,0,1,4.0,4.0,0.0%,FA,10,2020
47,Adrian Peterson,4,21,5.3,13,0,0,1,1,9,9.0,0,0,1,4.0,4.0,2.4%,FA,10,2020
48,Austin Walter,1,3,3.0,3,0,0,1,1,27,27.0,0,0,1,4.0,4.0,0.0%,FA,10,2020
49,Cam Akers,10,38,3.8,17,0,0,0,0,0,0.0,0,0,1,3.8,3.8,1.5%,HOU,10,2020
50,Dion Lewis,0,0,0.0,0,0,0,2,2,17,8.5,0,0,1,3.7,3.7,2.0%,FA,10,2020
51,Alfred Morris,8,34,4.3,10,0,0,0,0,0,0.0,0,0,1,3.4,3.4,0.0%,FA,10,2020
52,JaMycal Hasty,3,13,4.3,8,0,0,2,2,-4,-2.0,0,0,1,2.9,2.9,0.2%,NE,10,2020
53,James White,0,0,0.0,0,0,0,2,2,8,4.0,0,0,1,2.8,2.8,0.1%,FA,10,2020
54,Ryan Nall,1,0,0.0,0,0,0,1,2,18,18.0,0,0,1,2.8,2.8,0.0%,FA,10,2020
55,Jordan Wilkins,8,28,3.5,18,0,0,0,1,0,0.0,0,0,1,2.8,2.8,0.0%,FA,10,2020
56,Zack Moss,7,20,2.9,14,0,0,1,2,-3,-3.0,0,0,1,2.7,2.7,85.3%,CIN,10,2020
57,Lamar Miller,0,0,0.0,0,0,0,2,2,6,3.0,0,0,1,2.6,2.6,0.0%,FA,10,2020
58,Rodney Smith,3,13,4.3,10,0,0,1,1,2,2.0,0,0,1,2.5,2.5,0.0%,FA,10,2020
59,Peyton Barber,2,7,3.5,6,0,0,1,1,7,7.0,0,0,1,2.4,2.4,1.0%,FA,10,2020
60,J.K. Dobbins,5,13,2.6,4,0,0,1,2,1,1.0,0,0,1,2.4,2.4,61.0%,LAC,10,2020
61,Khari Blasingame,0,0,0.0,0,0,0,1,1,13,13.0,0,0,1,2.3,2.3,0.0%,CHI,10,2020
62,Trayveon Williams,5,22,4.4,8,0,0,0,0,0,0.0,0,0,1,2.2,2.2,0.3%,CIN,10,2020
63,Joshua Kelley,7,21,3.0,8,0,0,0,0,0,0.0,0,0,1,2.1,2.1,0.0%,FA,10,2020
64,Devin Singletary,4,15,3.8,13,0,0,1,3,-5,-5.0,0,0,1,2.0,2.0,87.8%,NYG,10,2020
65,Patrick Laird,2,19,9.5,17,0,0,0,0,0,0.0,0,0,1,1.9,1.9,0.0%,FA,10,2020
66,Gabe Nabers,0,0,0.0,0,0,0,1,1,9,9.0,0,0,1,1.9,1.9,0.1%,FA,10,2020
67,C.J. Ham,0,0,0.0,0,0,0,1,1,8,8.0,0,0,1,1.8,1.8,0.1%,MIN,10,2020
68,Dare Ogunbowale,0,0,0.0,0,0,0,1,2,5,5.0,0,0,1,1.5,1.5,0.2%,HOU,10,2020
69,Alex Armah Jr.,0,0,0.0,0,0,0,2,2,-5,-2.5,0,0,1,1.5,1.5,0.0%,FA,10,2020
70,Tyler Ervin,1,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,10,2020
71,Justice Hill,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,3.1%,BAL,10,2020
72,Patrick Ricard,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.1%,BAL,10,2020
73,Benny Snell Jr.,3,12,4.0,8,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,10,2020
74,Artavis Pierce,3,9,3.0,6,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.0%,FA,10,2020
75,C.J. Prosise,0,0,0.0,0,0,0,1,1,-2,-2.0,0,0,1,0.8,0.8,0.0%,FA,10,2020
76,Kyle Juszczyk,1,5,5.0,5,0,0,0,1,0,0.0,0,0,1,0.5,0.5,0.6%,SF,10,2020
77,Alexander Mattison,2,4,2.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,7.9%,LV,10,2020
78,Kerryon Johnson,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,10,2020
79,DeAndre Washington,2,2,1.0,3,0,0,0,0,0,0.0,0,0,1,0.2,0.2,11.0%,FA,10,2020
80,Phillip Lindsay,4,2,0.5,4,0,0,0,1,0,0.0,0,0,1,0.2,0.2,0.0%,FA,10,2020
81,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
82,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,10,2020
83,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,10,2020
84,Xavier Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
85,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,10,2020
86,Jeremy Cox,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
87,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,10,2020
88,Chris Thompson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
89,Cordarrelle Patterson,12,30,2.5,6,0,0,2,2,19,9.5,0,0,1,0.0,0.0,1.7%,PIT,10,2020
90,LeSean McCoy,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.0%,FA,10,2020
91,Cethan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
92,Trey Edmunds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
93,Jalen Richard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,FA,10,2020
94,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
95,Troymaine Pope,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
96,Elijhaa Penny,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
97,Alec Ingold,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIA,10,2020
98,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
99,Jaylen Samuels,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
100,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,10,2020
101,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
102,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
103,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,LV,10,2020
104,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
105,Andy Janovich,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
106,D.J. Foster,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
107,Jonathan Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
108,Ty Montgomery II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2020
109,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,10,2020
